ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-03-27,72.0,2024-04-18,2023,final
2023-04-27,57.99737,2023-05-12,2022,final
2022-04-14,22.0,2022-04-28,2021,final
2004-10-07,4.6043,,2003,final
2003-09-18,0.46043,,2002,final
