ex_date,dividend,payment_date
2024-06-21,8,2024-07-12
2023-06-14,8,2023-07-07
2021-06-18,5,2021-07-09
2020-06-19,10,2020-07-09
2019-05-14,10,2019-05-22
2018-05-18,10,2018-06-08
2017-06-05,5,2017-06-22
2016-06-07,3,
2015-06-17,5,
2013-07-05,3,
2012-06-28,3,
2011-06-16,2,
