ex_date,dividend,payment_date
2019-06-28,3,2019-07-18
2018-06-21,3,2018-07-05
2018-06-08,3,
2017-06-13,3,2017-07-05
2016-06-29,3,
2015-06-23,4,
2014-09-23,4,
2012-07-18,4,
2008-12-11,5,
2000-11-24,12,
