ex_date,dividend,payment_date
2024-06-04,9.0,2024-06-27
2023-06-22,9.0,2023-07-14
2022-08-02,10.0,2022-08-25
2021-08-24,9.0,2021-09-15
2020-09-01,7.0,2020-09-24
2019-05-29,6.0,2019-06-21
2018-05-25,3.6,2018-06-20
2017-06-05,3.2,2017-06-22
2016-06-01,2.0,
2015-06-26,1.8,
2014-06-17,1.8,
2013-06-24,1.6,
2012-07-13,1.4,
2011-06-20,1.28,
2010-06-14,0.48,
2009-09-28,0.48,
2008-06-19,0.32,
2007-06-21,0.48,
2006-07-24,1.0,
