ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-12-23,1.54,2026-01-12,2025,interim
2025-07-08,3.2,2025-08-29,2025,interim
2025-06-26,5.3,2025-07-17,2024,final
2024-12-27,1.4,2025-01-15,2024,interim
2024-08-09,2.65,2024-08-30,2024,interim
2024-06-07,3.03914,2024-06-28,2023,final
2020-09-04,3.66676,2020-09-25,2019,final
