ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-04-14,22.66,2025-04-25,2024,final
2024-04-17,20.37,2024-05-02,2023,final
2023-04-11,17.0,2023-05-03,2022,final
2022-04-04,9.5,2022-04-27,2021,final
2020-03-23,22.4,2020-04-15,2019,final
2019-03-21,18.5,2019-04-12,2018,final
2018-03-23,15.5,2018-04-18,2017,final
2011-06-10,10.91279,,2010,final
2007-04-16,11.69228,,2006,final
2006-05-02,32.15375,,2005,final
