ex_date,dividend,payment_date
2024-07-02,12.0,2024-07-24
2020-05-20,5.0,2020-06-17
2019-05-16,7.0,2019-05-31
2018-06-26,20.0,2018-07-06
2017-05-16,11.0,2017-06-08
2016-06-09,9.71,
2015-06-17,18.0,
2014-06-10,30.0,
2013-05-13,30.0,
2012-06-13,6.5,
2011-11-15,4.5,
