ex_date,dividend,payment_date,fiscal_year,dividend_type
2022-06-17,0.22,2022-07-08,2021,final
2021-09-03,0.5,2021-09-24,2020,final
2020-09-03,0.5,2020-09-25,2019,final
2019-07-02,1.0,2019-07-19,2018,final
2018-07-05,1.0,2018-07-27,2017,final
