ex_date,dividend,payment_date,fiscal_year,dividend_type
2026-05-11,4.9,2026-06-03,2025,final
2025-06-17,1.71,2025-07-10,2024,final
2024-06-24,3.7,2024-07-11,2023,final
2023-06-09,8.85,2023-06-27,2022,final
2022-06-10,7.85,2022-07-01,2021,final
