ex_date,dividend,payment_date
2024-07-05,9.72,2024-07-26
2023-07-11,3.88168,2023-08-02
2019-06-28,11.22,2019-07-08
2017-03-13,13.28847,2017-03-23
2016-07-12,13.28847,
2014-05-16,2.85142,
2013-05-20,2.85142,
2012-05-22,2.85142,
2011-05-13,5.70284,
2010-09-15,0.57028,
