ex_date,dividend,payment_date
2024-03-05,32.0,2024-03-28
2023-05-30,29.0,2023-06-22
2019-07-01,53.0,2019-07-24
2018-05-22,52.0,2018-06-08
2017-06-05,31.0,2017-06-22
2016-07-01,69.0,
2015-06-16,65.0,
2014-06-19,53.4,
2013-06-27,49.5,
2012-06-05,45.0,
2011-07-01,41.5,
2010-06-01,40.0,
2009-06-15,37.35,
2008-07-02,35.2,
2007-07-02,31.5,
2006-05-22,30.5,
2005-05-17,25.175,
