ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-04-24,0.35,2025-05-16,2024,final
2024-07-01,0.75,2024-07-24,2023,final
2023-07-10,0.5,2023-08-02,2022,final
2022-08-05,0.25,2022-08-26,2021,final
2021-07-07,0.25,2021-07-30,2020,final
2019-07-01,0.99713,2019-07-24,2018,final
2018-07-06,1.19655,2018-08-01,2017,final
2017-07-04,1.5954,2017-07-20,2016,final
2015-07-07,5.78333,,2014,final
2014-07-21,5.58391,,2013,final
