ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-11-12,11,2025-11-20,2025,interim
2025-04-22,11,2025-04-30,2024,final
2024-11-13,11,2024-11-21,2024,interim
2024-04-23,11,2024-04-30,2023,final
2023-10-24,11,2023-10-31,2023,interim
2023-05-02,11,2023-05-09,2022,final
2022-11-29,10,2022-12-06,2022,interim
2022-05-11,8,2022-05-19,2021,final
