ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-07-04,1.0,2024-07-26,2023,final
2023-07-11,1.0,2023-07-28,2022,final
2022-08-05,1.0,2022-08-26,2021,final
2021-07-16,1.0,2021-08-06,2020,final
2020-07-09,3.0,2020-07-30,2019,final
2019-06-26,2.75,2019-07-19,2018,final
2018-06-22,1.5,2018-07-06,2017,final
