ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-06-23,21,2025-07-16,2024,final
2024-05-06,15,2024-05-22,2023,final
2023-06-13,12,2023-06-27,2022,final
2022-07-01,10,2022-07-22,2021,final
2021-08-26,8,2021-09-15,2020,final
2020-08-26,8,2020-09-11,2019,final
2019-06-20,7,2019-07-12,2018,final
2018-05-14,6,2018-06-06,2017,final
