ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-10-20,100.0,2025-10-30,2025,interim
2025-04-29,150.0,2025-05-09,2024,final
2024-05-07,90.0,2024-05-20,2023,final
2023-04-18,70.0,2023-05-05,2022,final
2022-06-20,63.01,2022-06-28,2021,final
