ex_date,dividend,payment_date
2024-05-31,0.98,2024-06-19
2023-05-22,2.42,2023-06-09
2022-04-28,4.47,2022-05-20
2021-06-09,3.21,2021-07-02
2020-04-09,11.8,2020-04-29
2019-04-01,13.924,2019-04-23
2018-04-04,5.91,2018-04-27
