ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-10-22,2.0,2025-11-10,2025,interim
2025-06-04,5.0,2025-06-9,2024,final
2024-11-22,2.0,2024-12-06,2024,interim
2024-05-29,5.0,2024-06-12,2023,final
2023-10-27,2.0,2023-11-08,2023,interim
2023-06-06,2.0,2023-06-16,2022,final
2022-06-15,6.5,2022-06-30,2021,final
2021-12-08,3.029,2021-12-28,2020,final
