ex_date,dividend,payment_date
2019-07-08,6,2019-07-31
2018-04-17,5,
2018-04-13,5,2018-05-07
2017-07-04,16,2017-07-18
2016-06-23,13,
2015-05-29,10,
2013-07-16,9,
