ex_date,dividend,payment_date
2022-05-09,0.76,2022-05-20
2021-06-18,1.16,2021-07-09
2020-06-12,6.5,2020-07-03
2019-04-23,9.58,2019-05-10
2018-04-13,5.52,2018-05-09
