ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-02-10,14.0,2025-02-24,2025,interim
2024-10-28,27.5,2025-11-20,2024,final
2024-02-12,18.5,2024-02-23,2024,interim
2023-11-27,25.0,2023-12-04,2023,final
2023-02-07,16.0,2023-02-24,2023,interim
2022-10-27,32.5,2022-11-11,2022,final
2022-02-10,20.0,2022-02-25,2022,interim
2021-11-11,30.52922,2021-12-03,2021,final
2021-03-08,13.5,2021-03-30,2021,interim
2020-10-16,22.5,2020-11-06,2020,final
