ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-04-25,0.69,2025-05-15,2024,final
2024-05-02,0.3458,2024-05-22,2023,final
2023-04-26,0.50021,2023-05-10,2022,final
2022-05-17,0.28,2022-05-27,2021,final
2021-06-08,0.07,2021-06-25,2020,final
2020-06-24,0.5,2020-07-15,2019,final
2019-05-09,0.7,2019-05-31,2018,final
2018-05-02,0.6,2018-05-23,2017,final
