ex_date,dividend,payment_date
2019-05-14,8.75,2019-05-29
2018-05-18,10.0,2018-06-06
2017-06-16,3.43,2017-07-12
2016-06-10,1.23,
2015-06-18,2.28,
2014-05-23,2.28,
2013-06-24,9.51,
