ex_date,dividend,payment_date
2024-07-02,5,2024-07-17
2023-07-07,1,2023-07-25
2022-07-05,1,2022-07-21
2021-07-06,5,2021-07-27
2019-05-28,10,2019-06-14
2018-06-20,15,2018-07-03
2017-06-19,10,2017-07-07
2016-06-22,5,
