ex_date,dividend,payment_date
2019-06-12,2.7367,2019-06-27
2018-06-26,2.34575,2018-07-11
2017-06-12,2.34575,2017-07-06
2016-06-27,2.7367,
2015-06-09,3.90958,
2014-07-21,3.51862,
2013-05-22,3.90958,
2012-05-15,3.51862,
