ex_date,dividend,payment_date
2023-07-06,100.0,2023-07-25
2013-07-10,18.0,
2012-07-24,15.0,
2011-07-25,14.77833,
2010-07-22,14.77833,
2009-07-23,4.92611,
2006-07-24,9.85222,
2005-07-19,14.77833,
