ex_date,dividend,payment_date
2024-05-30,0.79,2024-06-20
2023-05-19,3.75,2023-06-09
2022-04-27,1.9,2022-05-20
2021-06-09,2.94,2021-06-30
2020-04-06,15.36,2020-04-29
2019-04-08,17.5,2019-04-26
2018-03-27,12.13,2018-04-20
2017-03-21,9.8,2017-04-12
2016-04-07,6.26,
2015-04-10,11.82,
