ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-06-27,13.0,2024-07-19,2023,final
2023-12-19,40.0,2023-12-29,2023,interim
2023-11-08,40.0,,2023,interim
2023-06-07,40.0,2023-06-27,2022,final
2022-06-22,47.0,,2022,interim
2022-06-08,23.5,2022-06-30,2021,final
2021-08-03,13.5,2021-08-26,2020,final
2020-08-05,16.5,2020-08-27,2019,final
2019-06-25,6.5,2019-07-18,2018,final
2018-04-30,40.0,2018-05-24,2017,final
2017-06-20,10.0,2017-07-14,2016,final
