ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-05-06,9.5,2025-05-21,2024,final
2024-05-14,9.0,2024-05-21,2023,final
2023-05-03,6.0,2023-05-16,2022,final
2022-04-11,6.0,2022-04-26,2021,final
2021-06-25,3.6,2021-07-12,2020,final
2020-06-11,5.6,2020-06-25,2019,final
2019-05-10,3.4,2019-05-28,2018,final
