ex_date,dividend,payment_date
2024-11-13,11,2024-11-21
2024-04-23,11,2024-04-30
2023-10-24,11,2023-10-31
2023-05-02,11,2023-05-09
2022-11-29,10,2022-12-06
2022-05-11,8,2022-05-19
