ex_date,dividend,payment_date
2015-05-29,3.0,
2014-12-03,3.0,
2013-09-20,5.0,
2012-08-30,3.0,
2011-12-13,2.0,
2008-12-10,1.25,
2007-12-07,1.25,
2005-12-12,1.25,
2004-12-09,1.25,
2003-12-11,1.25,
2002-08-08,1.25,
2001-08-03,2.0,
