ex_date,dividend,payment_date
2024-06-11,29.75742,2024-06-27
2023-05-24,27.91575,2023-06-09
2022-04-20,23.97946,2022-04-26
2021-04-09,25.48596,2021-04-27
2020-07-20,3.6,2020-08-07
2016-06-03,15.0,
2015-05-27,31.0,
2014-09-17,34.0,
2014-06-02,53.0,
2013-08-28,37.0,
2013-04-25,48.0,
2012-09-04,32.0,
2012-05-08,32.0,
2011-09-13,23.0,
2011-05-12,23.0,
