ex_date,dividend,payment_date,fiscal_year,dividend_type
2020-06-12,0.56,2020-07-03,2019,final
2019-04-22,1.53,2019-05-10,2018,final
2018-04-25,1.44,2018-05-17,2017,final
2017-03-16,1.29918,2017-04-05,2016,final
2016-04-28,1.06682,,2015,final
