ex_date,dividend,payment_date,fiscal_year,dividend_type
2022-07-05,4.96,2022-07-28,2021,final
2021-07-02,12.02,2021-07-23,2020,final
2018-07-06,17.27,2018-07-18,2017,final
2017-12-12,25.45,2017-12-20,2016,final
