ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-07-02,12.0,2024-07-24,2023,final
2020-05-20,5.0,2020-06-17,2019,final
2019-05-16,7.0,2019-05-31,2018,final
2018-06-26,20.0,2018-07-06,2017,final
2017-05-16,11.0,2017-06-08,2016,final
2016-06-09,9.71,,2015,final
2015-06-17,18.0,,2014,final
2014-06-10,30.0,,2013,final
2013-05-13,30.0,,2012,final
2012-06-13,6.5,,2011,final
2011-11-15,4.5,,2010,final
