ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-06-10,64.8,2025-06-18,2024,final
2024-06-05,107.1,2024-06-27,2023,final
2023-06-09,72.9,2023-06-27,2022,final
2022-07-06,21.6,2022-07-27,2021,final
2021-08-05,20.5,2021-08-27,2020,final
2020-08-06,3.5,2020-08-27,2019,final
2019-05-31,2.5,2019-06-21,2018,final
2017-05-30,15.5,2017-06-21,2016,final
2016-05-26,25.0,,2015,final
2015-05-28,13.5,,2014,final
2014-06-18,18.9,,2013,final
2013-06-19,3.6,,2012,final
