ex_date,dividend,payment_date,fiscal_year,dividend_type
2011-10-06,0.018654,,2010,final
2008-07-28,0.39189,,2007,final
2007-07-27,0.39189,,2006,final
2006-07-27,0.39189,,2005,final
2004-09-01,7.05405,,2003,final
