ex_date,dividend,payment_date
2024-07-09,12.0,2024-07-31
2023-11-13,19.7,2023-11-27
2023-07-07,11.8,2023-07-27
2022-10-25,11.8,2022-11-04
2021-08-12,19.7,2021-08-27
2021-05-17,23.6,2021-05-20
