ex_date,dividend,payment_date,fiscal_year,dividend_type
2021-09-09,2.88684,2021-10-01,2020,final
2019-07-08,3.0793,2019-07-26,2018,final
2018-07-09,3.0793,2018-08-02,2017,final
2015-07-08,1.23557,,2014,final
2014-10-03,1.56925,,2013,final
