ex_date,dividend,payment_date
2024-10-11,3.0,2024-10-21
2024-04-17,2.0,2024-04-30
2023-11-09,2.0,2023-11-21
2023-06-05,2.0,2023-06-21
2022-12-07,1.0,2022-12-20
2022-07-11,1.0011,2022-07-29
