ex_date,dividend,payment_date
2024-06-05,34.27,2024-06-27
2023-06-16,34.27,2023-07-07
2022-06-06,34.26,2022-06-24
2021-06-14,29.79,2021-07-02
2018-06-06,14.67,2018-06-29
2017-05-29,14.67,2017-06-15
2016-06-02,14.67,
2015-05-29,12.22,
2014-06-02,19.56,
