ex_date,dividend,payment_date
2014-06-27,0.09,
2011-08-26,0.362,
2010-08-06,0.14462,
2009-08-14,0.045192,
2008-08-28,0.21376,
2007-09-20,0.11795,
2006-10-09,0.067788,
2005-10-14,0.067788,
2004-11-09,0.045192,
2003-11-05,0.033894,
