ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-06-21,8,2024-07-12,2023,final
2023-06-14,8,2023-07-07,2022,final
2021-06-18,5,2021-07-09,2020,final
2020-06-19,10,2020-07-09,2019,final
2019-05-14,10,2019-05-22,2018,final
2018-05-18,10,2018-06-08,2017,final
2017-06-05,5,2017-06-22,2016,final
2016-06-07,3,,2015,final
2015-06-17,5,,2014,final
2013-07-05,3,,2012,final
2012-06-28,3,,2011,final
2011-06-16,2,,2010,final
