ex_date,dividend,payment_date
2022-12-14,75.1,2023-01-03
2022-06-15,15.02,2022-06-28
2021-06-17,7.916,2021-07-09
2019-05-27,7.792,2019-06-19
2018-06-04,49.716,2018-06-22
2014-07-04,22.0,
2013-06-17,50.4,
2012-06-11,76.0,
2011-05-31,48.82,
