ex_date,dividend,payment_date
2024-07-03,12.0,2024-07-26
2023-06-14,10.0,2023-07-07
2022-06-29,10.0,2022-07-22
2021-06-07,12.0,2021-06-25
2020-04-30,9.0,2020-05-20
2019-07-05,12.0,2019-07-26
2018-05-22,12.14286,2018-06-04
