ex_date,dividend,payment_date
2017-06-21,0.42156,2017-07-14
2016-07-01,0.84312,
2015-06-23,2.95093,
2013-07-18,2.66138,
2012-06-27,2.39524,
2011-06-24,1.90098,
2010-06-23,2.66138,
2007-07-18,1.14059,
2006-07-12,0.95662,
2005-07-06,0.31887,
2004-06-16,6.37749,
