ex_date,dividend,payment_date
2018-06-22,2.14263,2018-07-06
2017-04-03,1.53952,2017-04-21
2016-04-04,2.77749,
2015-06-22,13.23671,
2014-12-03,11.14963,
2013-12-02,9.40378,
2012-08-28,6.18189,
2011-10-06,3.43615,
2010-11-12,2.17277,
2007-12-05,1.3942,
2006-12-04,3.01472,
