ex_date,dividend,payment_date
2024-10-10,2.0,2024-10-31
2024-08-21,4.54,2024-09-11
2024-05-30,4.0,2024-06-20
2023-11-16,2.0,2023-12-07
2023-07-03,2.0,2023-07-21
2022-12-07,6.0,2022-12-21
2022-06-15,3.0,2022-07-06
2022-01-13,6.0,2022-01-20
2020-12-07,2.0,2020-12-22
