ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-07-05,20.04865,2024-07-26,2023,final
2022-10-10,9.43,2022-10-14,2021,final
2017-04-27,5.0,2017-05-19,2016,final
2008-06-12,4.35417,,2007,final
2006-09-14,8.70834,,2005,final
