ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-06-20,10,2025-07-11,2024,final
2024-06-04,50,2024-06-21,2023,final
2023-06-21,100,2023-07-12,2022,final
2019-07-05,300,2019-07-26,2018,final
2018-05-15,200,2017-12-27,2017,final
2017-06-12,400,2017-07-06,2016,final
2016-09-08,200,,2015,final
2015-06-16,60,,2014,final
2013-07-09,120,,2012,final
2012-06-28,110,,2011,final
2010-08-10,30,,2009,final
