ex_date,dividend,payment_date
2024-11-11,20,2024-11-21
2024-08-13,15,2024-08-26
2024-07-05,15,2024-07-18
2024-05-21,50,2024-06-04
2023-12-11,25,2023-12-21
2023-09-18,30,2023-09-29
2023-05-05,91,2023-05-26
2022-10-10,25,2022-10-28
2022-06-20,45,2022-07-13
2021-10-07,5,2021-10-28
2020-09-08,4,2020-09-30
