ex_date,dividend,payment_date
2024-07-09,15.0,2024-07-31
2023-07-11,6.0,2023-08-03
2022-07-11,9.0,2022-08-03
2021-08-06,6.0,2021-08-27
2017-07-03,1.5,2017-07-19
2016-07-29,5.0,
2014-11-04,2.0,
