ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-07-01,20,2025-07-21,2024,final
2024-07-01,10,2024-07-24,2023,final
2020-09-01,10,2020-09-24,2019,final
2019-06-11,19,2019-06-26,2018,final
2018-06-05,19,2018-06-27,2017,final
2017-06-02,18,2017-06-22,2016,final
2016-06-10,17,,2015,final
2015-06-19,16,,2014,final
2014-06-27,14,,2013,final
2013-07-17,12,,2012,final
2012-06-15,10,,2011,final
2011-05-30,8,,2010,final
2010-05-27,6,,2009,final
