ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-05-02,13.0,2025-05-20,2024,final
2024-05-06,14.13333,2024-05-17,2023,final
2023-04-28,19.99995,2023-05-12,2022,final
2020-07-22,80.0,2020-07-28,2020,interim
2020-01-06,33.0,2020-01-13,2019,final
