ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-07-04,25.0,2024-07-26,2023,final
2023-07-07,33.0,2023-07-26,2022,final
2022-06-14,17.0,2022-07-07,2021,final
2021-07-06,38.0,2021-07-19,2020,final
2019-09-27,7.5,2019-10-18,2018,final
