ex_date,dividend,payment_date
2024-07-04,10,2024-07-26
2023-07-04,5,2023-07-21
2022-07-18,15,2022-08-10
2021-06-25,4,2021-07-16
2020-08-28,5,2020-09-18
2019-06-11,10,2019-06-26
2018-05-31,10,2018-06-22
2017-05-24,10,2017-06-16
2015-05-19,10,
2014-10-30,10,
2013-11-13,15,
2012-09-04,20,
2011-09-13,24,
2010-07-29,20,
2009-08-10,20,
2008-07-29,20,
2007-11-06,15,
2006-08-24,10,
