ex_date,dividend,payment_date,fiscal_year,dividend_type
2026-07-09,42.64,2026-07-31,2025,final
2025-06-30,30.36,2025-07-18,2024,final
2024-07-08,26.716,,2023,final
2023-07-11,22.189,,2022,final
