ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-07-09,1,2025-08-01,2024,final
2024-07-02,1,2024-07-25,2023,final
2023-06-16,4,2023-07-07,2022,final
2022-06-17,1,2022-07-08,2021,final
