ex_date,dividend,payment_date,fiscal_year,dividend_type
2023-10-18,63,2023-10-24,2023,interim
2023-07-11,47,2023-08-02,2022,final
2022-12-08,15,2022-12-13,2022,interim
2022-09-26,60,2022-09-29,2021,final
