ex_date,dividend,payment_date
2019-07-05,1.37917,2019-07-26
2018-06-08,1.37917,2018-07-04
2017-05-31,1.37917,2017-06-22
2016-05-19,1.37917,
2015-06-17,0.68959,
2014-06-27,0.68959,
2012-06-08,0.58638,
2007-05-21,0.13514,
2006-06-22,0.27029,
2005-07-22,0.946,
2004-06-22,0.67571,
2003-06-17,2.02714,
