ex_date,dividend,payment_date,fiscal_year,dividend_type
2025-06-10,5.0,2025-06-26,2024,final
2024-06-10,5.05,2024-06-28,2023,final
2023-06-13,1.65,2023-06-27,2022,final
2022-06-10,1.0,2022-06-30,2021,final
2021-12-03,2.5,2021-12-20,2021,interim
2021-05-31,2.5,2021-06-17,2020,final
