ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-05-22,8.5,2024-06-13,2023,final
2023-06-12,7.0,2023-07-05,2022,final
2022-06-07,6.0,2022-06-29,2021,final
2021-06-11,5.0,2021-07-02,2020,final
2020-06-12,2.4,2020-07-03,2019,final
2019-05-10,2.2,2019-05-31,2018,final
