ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-07-03,22.29,2024-07-25,2023,final
2023-05-22,47.37,2023-06-09,2022,final
2022-05-30,33.01,2022-06-17,2021,final
2021-06-09,0.0068,2021-06-25,2020,final
2020-06-23,96.29,2020-07-16,2019,final
2019-05-07,123.31,2019-05-29,2018,final
2018-05-15,114.84,2018-06-06,2017,final
2017-05-18,102.52,2017-06-09,2016,final
2016-05-13,48.2,,2015,final
2015-05-27,47.96,,2014,final
2014-06-10,26.0,,2013,final
