ex_date,dividend,payment_date,fiscal_year,dividend_type
2024-07-09,117.0,2024-08-01,2023,final
2023-07-11,10.0,2023-07-31,2022,final
2022-07-11,55.0,2022-08-03,2021,final
2021-04-30,91.0,2021-05-21,2020,final
2020-08-11,93.0,2020-08-27,2019,final
2011-07-14,8.9,,2010,final
2010-07-23,20.77,,2009,final
